,hash,mass,cmf,tot_disk_cmf,boundary,percentage,sim_id,semi
1887,98.0,2.442575e-06,0.3319878112504778,0.33,0.6,0.3,12,0.9131834853380784
1888,144.0,2.860608e-08,0.3557128414658702,0.33,0.6,0.3,12,1.7335399413660586
1889,148.0,4.405e-08,0.231,0.33,0.6,0.3,12,1.8882756184322165
1890,4260098875.0,2.2025e-08,0.0,0.33,0.6,0.3,12,5.203025290360727
1891,1902671923.0,3.886507e-08,0.0,0.33,0.6,0.3,12,9.550791106052474
1892,57.0,2.088174e-06,0.35734416639340094,0.33,0.6,0.3,13,0.44895411125559503
1893,101.0,2.655771e-06,0.3436632661297891,0.33,0.6,0.3,13,0.7234291310119632
1894,118.0,5.423538e-07,0.31412692587099045,0.33,0.6,0.3,13,1.0399958447042132
1895,128.0,2.2025e-08,1.0,0.33,0.6,0.3,13,1.7015079048970807
1896,136.0,3.556763e-07,0.23404496535393332,0.33,0.6,0.3,13,1.351524354326531
1897,1945448119.0,3.862994e-08,0.0,0.33,0.6,0.3,13,5.202763619148922
1898,4093093422.0,3.165804e-08,0.0,0.33,0.6,0.3,13,9.551049699465466
1899,110358663.0,3.47085e-08,0.7405879055769184,0.33,0.6,0.3,13,1.9614315646376597
1900,3783228500.0,2.522635e-08,0.4033699423248498,0.33,0.6,0.3,13,1.4570425550119508
1901,24.0,4.018645e-06,0.32004774363565175,0.33,0.6,0.3,14,0.7314332321383322
1902,55.0,2.2025e-08,0.462,0.33,0.6,0.3,14,1.8584420408586655
1903,59.0,1.188239e-06,0.43787453007714655,0.33,0.6,0.3,14,0.42375596198671495
1904,102.0,4.991402e-07,0.35090658668025543,0.33,0.6,0.3,14,1.3985367583008657
1905,149.0,4.405e-08,0.231,0.33,0.6,0.3,14,1.1457562399581724
1906,150.0,4.405e-08,0.231,0.33,0.6,0.3,14,1.8555301540670506
1907,1130108289.0,2.972223e-08,0.0,0.33,0.6,0.3,14,5.201817802134292
1908,921818415.0,2.419564e-08,0.0,0.33,0.6,0.3,14,9.553947596232055
1909,29.0,6.292648e-08,1.0,0.33,0.6,0.3,15,1.8523454819224772
1910,52.0,7.323022e-07,0.35446004525205543,0.33,0.6,0.3,15,0.3262329903568754
1911,75.0,2.764943e-06,0.33782074087464375,0.33,0.6,0.3,15,0.5681076057191351
1912,76.0,3.979759e-08,0.2556825677132711,0.33,0.6,0.3,15,1.5854696753315876
1913,122.0,1.855655e-06,0.35594450464202665,0.33,0.6,0.3,15,0.9358867726504461
1914,139.0,2.681294e-07,0.3657362825561091,0.33,0.6,0.3,15,1.118879307001377
1915,144.0,4.405e-08,0.231,0.33,0.6,0.3,15,1.8294166069403266
1916,145.0,4.405e-08,0.231,0.33,0.6,0.3,15,1.569263286118304
1917,148.0,4.405e-08,0.231,0.33,0.6,0.3,15,1.6385888434156806
1918,150.0,3.567875e-08,0.28519917317731147,0.33,0.6,0.3,15,1.726904512228346
1919,2173231515.0,4.491445e-08,0.0,0.33,0.6,0.3,15,5.202681492265176
1920,57.0,1.213496e-06,0.31054934628692443,0.33,0.6,0.3,16,0.6483667405186577
1921,103.0,1.762062e-07,0.5447653141864475,0.33,0.6,0.3,16,1.4050983471919622
1922,108.0,2.108781e-06,0.2505583173378043,0.33,0.6,0.3,16,1.0323775769992136
1923,122.0,2.09907e-06,0.4321941046333499,0.33,0.6,0.3,16,0.4708682883800077
1924,10.0,3.198675e-07,0.8924132727861822,0.33,0.6,0.3,17,0.3527763480293377
1925,73.0,1.709617e-06,0.3212640331396348,0.33,0.6,0.3,17,0.45792074801177346
1926,74.0,1.358036e-06,0.3072259716667939,0.33,0.6,0.3,17,1.2457864080043888
1927,94.0,2.504579e-06,0.2940745235751801,0.33,0.6,0.3,17,0.6995303676293869
1928,31.0,1.882545e-06,0.43083723504427635,0.33,0.6,0.3,18,0.44135034521286864
1929,66.0,4.405e-08,0.231,0.33,0.6,0.3,18,1.7392305775356487
1930,81.0,2.05104e-06,0.3147013746198676,0.33,0.6,0.3,18,0.7269688035616881
1931,101.0,1.729701e-06,0.2776072180360365,0.33,0.6,0.3,18,0.9897284414859356
1932,120.0,5.955497e-08,0.3417195911609056,0.33,0.6,0.3,18,1.9162819938976328
1933,146.0,4.405e-08,0.231,0.33,0.6,0.3,18,1.7648669093988978
1934,18.0,1.580097e-06,0.294625643285143,0.33,0.6,0.3,19,0.4249186320329146
1935,46.0,2.631674e-06,0.3172032858985574,0.33,0.6,0.3,19,0.9394016688557668
1936,110.0,1.474477e-06,0.4427202159115027,0.33,0.6,0.3,19,0.5808457728035714
1937,2892683898.0,2.2025e-08,0.0,0.33,0.6,0.3,19,5.2026308255169615
1938,29.0,1.417231e-06,0.4472954756864958,0.33,0.6,0.3,20,0.44525080448346177
1939,38.0,1.349608e-06,0.296308005924276,0.33,0.6,0.3,20,0.9982335184067958
1940,61.0,2.769282e-06,0.31724570660744383,0.33,0.6,0.3,20,0.6122190425936259
1941,100.0,4.052635e-08,1.0,0.33,0.6,0.3,20,1.5057821803220046
1942,131.0,4.405e-08,0.231,0.33,0.6,0.3,20,1.8494157400778313
1943,3491092596.0,3.925066e-08,0.7716745528210236,0.33,0.6,0.3,20,5.201857195523692
1944,313359544.0,2.626347e-08,0.7748823746443254,0.33,0.6,0.3,20,9.550672445564212
